-----------------------------------------------------------
Server listening on 9002 (test #1)
-----------------------------------------------------------
Accepted connection from 10.113.0.2, port 45877
[  6] local 10.113.0.1 port 9002 connected to 10.113.0.2 port 41236
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  6]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec  0.161 ms  0/0 (0%)  
[  6]  22.00-23.00  sec  0.00 Bytes  0.00 bits/sec  0.161 ms  0/0 (0%)  
[  6]  23.00-24.00  sec  0.00 Bytes  0.00 bits/sec  0.161 ms  0/0 (0%)  
[  6]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec  0.161 ms  0/0 (0%)  
[  6]  25.00-26.00  sec  0.00 Bytes  0.00 bits/sec  0.161 ms  0/0 (0%)  
[  6]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec  0.161 ms  0/0 (0%)  
[  6]  27.00-28.00  sec  0.00 Bytes  0.00 bits/sec  0.161 ms  0/0 (0%)  
[  6]  28.00-29.01  sec  42.4 KBytes   347 Kbits/sec  1.006 ms  148/178 (83%)  
[  6]  29.01-30.00  sec   120 KBytes   989 Kbits/sec  0.628 ms  1740/1825 (95%)  
[  6]  30.00-31.00  sec   120 KBytes   984 Kbits/sec  0.180 ms  2946/3031 (97%)  
[  6]  31.00-32.00  sec   120 KBytes   985 Kbits/sec  0.519 ms  2924/3009 (97%)  
[  6]  32.00-33.00  sec   119 KBytes   973 Kbits/sec  0.198 ms  2920/3004 (97%)  
[  6]  33.00-34.00  sec   120 KBytes   982 Kbits/sec  0.613 ms  2917/3002 (97%)  
[  6]  34.00-35.00  sec   120 KBytes   987 Kbits/sec  0.284 ms  2704/2789 (97%)  
[  6]  35.00-36.00  sec   119 KBytes   973 Kbits/sec  0.161 ms  2921/3005 (97%)  
[  6]  36.00-37.00  sec   120 KBytes   984 Kbits/sec  0.537 ms  3179/3264 (97%)  
[  6]  37.00-38.00  sec   120 KBytes   985 Kbits/sec  0.274 ms  1869/1954 (96%)  
[  6]  38.00-39.00  sec   119 KBytes   973 Kbits/sec  0.522 ms  1371/1455 (94%)  
[  6]  39.00-40.00  sec   120 KBytes   984 Kbits/sec  0.230 ms  1389/1474 (94%)  
[  6]  40.00-41.00  sec   120 KBytes   985 Kbits/sec  0.196 ms  1387/1472 (94%)  
[  6]  41.00-42.00  sec   119 KBytes   973 Kbits/sec  0.300 ms  1373/1457 (94%)  
[  6]  42.00-43.00  sec   120 KBytes   985 Kbits/sec  0.188 ms  1387/1472 (94%)  
[  6]  43.00-44.00  sec   120 KBytes   985 Kbits/sec  0.213 ms  1388/1473 (94%)  
[  6]  44.00-45.00  sec   120 KBytes   985 Kbits/sec  0.240 ms  1388/1473 (94%)  
[  6]  45.00-46.00  sec   119 KBytes   973 Kbits/sec  0.369 ms  1372/1456 (94%)  
[  6]  46.00-47.00  sec   120 KBytes   984 Kbits/sec  0.323 ms  1385/1470 (94%)  
[  6]  47.00-48.00  sec   120 KBytes   985 Kbits/sec  0.523 ms  1391/1476 (94%)  
[  6]  48.00-49.00  sec  90.5 KBytes   741 Kbits/sec  0.303 ms  1072/1136 (94%)  
[  6]  49.00-50.00  sec  83.4 KBytes   684 Kbits/sec  0.348 ms  1681/1740 (97%)  
[  6]  50.00-51.00  sec  60.8 KBytes   498 Kbits/sec  0.184 ms  1154/1197 (96%)  
[  6]  51.00-52.00  sec  0.00 Bytes  0.00 bits/sec  0.184 ms  0/0 (0%)  
[  6]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec  0.184 ms  0/0 (0%)  
[  6]  53.00-54.00  sec  0.00 Bytes  0.00 bits/sec  0.184 ms  0/0 (0%)  
[  6]  54.00-55.00  sec  73.5 KBytes   604 Kbits/sec  0.163 ms  870/922 (94%)  
[  6]  55.00-56.00  sec   119 KBytes   973 Kbits/sec  0.280 ms  2960/3044 (97%)  
[  6]  56.00-57.00  sec   120 KBytes   984 Kbits/sec  0.736 ms  2954/3039 (97%)  
[  6]  57.00-58.00  sec   120 KBytes   984 Kbits/sec  0.129 ms  3051/3136 (97%)  
[  6]  58.00-59.00  sec   116 KBytes   951 Kbits/sec  0.970 ms  1833/1915 (96%)  
[  6]  59.00-60.00  sec  26.9 KBytes   220 Kbits/sec  0.754 ms  307/326 (94%)  
[  6]  60.00-61.00  sec  0.00 Bytes  0.00 bits/sec  0.754 ms  0/0 (0%)  
[  6]  61.00-62.00  sec  0.00 Bytes  0.00 bits/sec  0.754 ms  0/0 (0%)  
[  6]  62.00-63.00  sec  0.00 Bytes  0.00 bits/sec  0.754 ms  0/0 (0%)  
[  6]  63.00-64.00  sec   123 KBytes  1.01 Mbits/sec  1.826 ms  2609/2696 (97%)  
[  6]  64.00-65.00  sec   120 KBytes   985 Kbits/sec  0.135 ms  3319/3404 (98%)  
[  6]  65.00-66.00  sec   120 KBytes   984 Kbits/sec  0.190 ms  3775/3860 (98%)  
[  6]  66.00-67.00  sec   119 KBytes   973 Kbits/sec  0.351 ms  1372/1456 (94%)  
[  6]  67.00-68.00  sec   120 KBytes   985 Kbits/sec  0.266 ms  1389/1474 (94%)  
[  6]  68.00-69.00  sec   120 KBytes   985 Kbits/sec  0.648 ms  1387/1472 (94%)  
[  6]  69.00-70.00  sec   119 KBytes   973 Kbits/sec  0.318 ms  1372/1456 (94%)  
[  6]  70.00-71.00  sec   120 KBytes   985 Kbits/sec  0.215 ms  1389/1474 (94%)  
[  6]  71.00-72.00  sec   120 KBytes   985 Kbits/sec  0.294 ms  1388/1473 (94%)  
[  6]  72.00-73.00  sec   119 KBytes   973 Kbits/sec  0.181 ms  1370/1454 (94%)  
[  6]  73.00-74.00  sec   120 KBytes   984 Kbits/sec  3.758 ms  1389/1474 (94%)  
[  6]  74.00-75.00  sec   120 KBytes   985 Kbits/sec  0.185 ms  1386/1471 (94%)  
[  6]  75.00-76.00  sec   119 KBytes   973 Kbits/sec  0.156 ms  1373/1457 (94%)  
[  6]  76.00-77.00  sec   120 KBytes   984 Kbits/sec  0.380 ms  1388/1473 (94%)  
[  6]  77.00-78.00  sec   120 KBytes   984 Kbits/sec  0.149 ms  1388/1473 (94%)  
[  6]  78.00-79.00  sec   119 KBytes   970 Kbits/sec  1.884 ms  1372/1456 (94%)  
[  6]  79.00-80.00  sec   120 KBytes   988 Kbits/sec  0.216 ms  1388/1473 (94%)  
[  6]  80.00-81.00  sec   120 KBytes   984 Kbits/sec  0.288 ms  1387/1472 (94%)  
[  6]  81.00-82.00  sec   120 KBytes   985 Kbits/sec  0.358 ms  1388/1473 (94%)  
[  6]  82.00-83.00  sec   119 KBytes   973 Kbits/sec  0.241 ms  1372/1456 (94%)  
[  6]  83.00-84.00  sec   120 KBytes   983 Kbits/sec  2.558 ms  1387/1472 (94%)  
[  6]  84.00-85.00  sec   119 KBytes   975 Kbits/sec  0.297 ms  1370/1454 (94%)  
[  6]  85.00-86.00  sec   120 KBytes   985 Kbits/sec  0.136 ms  1389/1474 (94%)  
[  6]  86.00-87.00  sec   120 KBytes   985 Kbits/sec  0.452 ms  1388/1473 (94%)  
[  6]  87.00-88.00  sec   120 KBytes   985 Kbits/sec  0.218 ms  1390/1475 (94%)  
[  6]  88.00-89.00  sec   119 KBytes   973 Kbits/sec  2.131 ms  1372/1456 (94%)  
[  6]  89.00-90.00  sec   120 KBytes   985 Kbits/sec  0.254 ms  1386/1471 (94%)  
[  6]  90.00-91.00  sec   120 KBytes   984 Kbits/sec  0.151 ms  1389/1474 (94%)  
[  6]  91.00-92.00  sec   119 KBytes   973 Kbits/sec  0.358 ms  1368/1452 (94%)  
[  6]  92.00-93.00  sec   120 KBytes   985 Kbits/sec  0.192 ms  1392/1477 (94%)  
[  6]  93.00-94.00  sec   120 KBytes   985 Kbits/sec  1.688 ms  1380/1465 (94%)  
[  6]  94.00-95.00  sec   119 KBytes   973 Kbits/sec  0.415 ms  1380/1464 (94%)  
[  6]  95.00-96.00  sec   120 KBytes   984 Kbits/sec  0.160 ms  1387/1472 (94%)  
[  6]  96.00-97.00  sec   120 KBytes   985 Kbits/sec  0.409 ms  1388/1473 (94%)  
[  6]  97.00-98.00  sec   120 KBytes   984 Kbits/sec  0.159 ms  1389/1474 (94%)  
[  6]  98.00-99.00  sec   119 KBytes   974 Kbits/sec  1.554 ms  1369/1453 (94%)  
[  6]  99.00-100.00 sec   120 KBytes   985 Kbits/sec  0.476 ms  1389/1474 (94%)  
[  6] 100.00-101.00 sec   120 KBytes   984 Kbits/sec  0.428 ms  1389/1474 (94%)  
[  6] 101.00-102.00 sec   119 KBytes   973 Kbits/sec  0.970 ms  1372/1456 (94%)  
[  6] 102.00-103.00 sec   120 KBytes   985 Kbits/sec  0.217 ms  1388/1473 (94%)  
[  6] 103.00-104.00 sec   120 KBytes   981 Kbits/sec  0.682 ms  1381/1466 (94%)  
[  6] 104.00-105.00 sec   119 KBytes   977 Kbits/sec  0.770 ms  1377/1461 (94%)  
[  6] 105.00-106.00 sec   120 KBytes   985 Kbits/sec  0.236 ms  1387/1472 (94%)  
[  6] 106.00-107.00 sec   120 KBytes   985 Kbits/sec  0.874 ms  1387/1472 (94%)  
[  6] 107.00-108.00 sec   119 KBytes   973 Kbits/sec  0.512 ms  1375/1459 (94%)  
[  6] 108.00-109.00 sec   120 KBytes   985 Kbits/sec  0.499 ms  1388/1473 (94%)  
[  6] 109.00-110.00 sec   120 KBytes   985 Kbits/sec  0.288 ms  1388/1473 (94%)  
[  6] 110.00-111.00 sec   119 KBytes   973 Kbits/sec  0.213 ms  1371/1455 (94%)  
[  6] 111.00-112.00 sec   120 KBytes   985 Kbits/sec  0.241 ms  1388/1473 (94%)  
[  6] 112.00-113.00 sec   120 KBytes   985 Kbits/sec  0.138 ms  1388/1473 (94%)  
[  6] 113.00-114.00 sec   119 KBytes   973 Kbits/sec  1.381 ms  1371/1455 (94%)  
[  6] 114.00-115.00 sec   120 KBytes   984 Kbits/sec  0.220 ms  1387/1472 (94%)  
[  6] 115.00-116.00 sec   120 KBytes   984 Kbits/sec  0.250 ms  1390/1475 (94%)  
[  6] 116.00-117.00 sec   119 KBytes   973 Kbits/sec  0.414 ms  1372/1456 (94%)  
[  6] 117.00-118.00 sec   120 KBytes   984 Kbits/sec  0.212 ms  1385/1470 (94%)  
[  6] 118.00-119.00 sec   120 KBytes   985 Kbits/sec  0.529 ms  1388/1473 (94%)  
[  6] 119.00-120.00 sec   120 KBytes   984 Kbits/sec  0.249 ms  1390/1475 (94%)  
[  6] 120.00-121.00 sec   119 KBytes   973 Kbits/sec  0.313 ms  1370/1454 (94%)  
[  6] 121.00-122.00 sec   120 KBytes   985 Kbits/sec  0.274 ms  1388/1473 (94%)  
[  6] 122.00-123.00 sec   120 KBytes   985 Kbits/sec  0.415 ms  1390/1475 (94%)  
[  6] 123.00-124.00 sec   119 KBytes   973 Kbits/sec  0.374 ms  1371/1455 (94%)  
[  6] 124.00-125.00 sec   120 KBytes   985 Kbits/sec  0.167 ms  1388/1473 (94%)  
[  6] 125.00-126.00 sec   120 KBytes   985 Kbits/sec  0.421 ms  1387/1472 (94%)  
[  6] 126.00-127.00 sec   120 KBytes   985 Kbits/sec  0.655 ms  1389/1474 (94%)  
[  6] 127.00-128.00 sec   119 KBytes   971 Kbits/sec  0.170 ms  1372/1456 (94%)  
[  6] 128.00-129.00 sec   120 KBytes   987 Kbits/sec  1.221 ms  1371/1456 (94%)  
[  6] 129.00-130.00 sec   120 KBytes   985 Kbits/sec  0.225 ms  1403/1488 (94%)  
[  6] 130.00-131.00 sec   119 KBytes   973 Kbits/sec  0.368 ms  1373/1457 (94%)  
[  6] 131.00-132.00 sec   120 KBytes   985 Kbits/sec  0.379 ms  1386/1471 (94%)  
[  6] 132.00-133.00 sec   120 KBytes   984 Kbits/sec  0.186 ms  1387/1472 (94%)  
[  6] 133.00-134.00 sec   119 KBytes   973 Kbits/sec  0.546 ms  1375/1459 (94%)  
[  6] 134.00-135.00 sec   120 KBytes   985 Kbits/sec  0.280 ms  1386/1471 (94%)  
[  6] 135.00-136.00 sec   120 KBytes   984 Kbits/sec  0.247 ms  1388/1473 (94%)  
[  6] 136.00-137.00 sec   119 KBytes   973 Kbits/sec  0.621 ms  1373/1457 (94%)  
[  6] 137.00-138.00 sec   120 KBytes   985 Kbits/sec  0.383 ms  1388/1473 (94%)  
[  6] 138.00-139.00 sec   120 KBytes   985 Kbits/sec  0.510 ms  1387/1472 (94%)  
[  6] 139.00-140.00 sec   119 KBytes   973 Kbits/sec  0.214 ms  1371/1455 (94%)  
[  6] 140.00-141.00 sec   120 KBytes   985 Kbits/sec  0.195 ms  1389/1474 (94%)  
[  6] 141.00-142.00 sec   120 KBytes   985 Kbits/sec  0.504 ms  1388/1473 (94%)  
[  6] 142.00-143.00 sec   120 KBytes   984 Kbits/sec  0.307 ms  1388/1473 (94%)  
[  6] 143.00-144.00 sec   119 KBytes   974 Kbits/sec  0.295 ms  1371/1455 (94%)  
[  6] 144.00-145.00 sec   120 KBytes   984 Kbits/sec  0.202 ms  1389/1474 (94%)  
[  6] 145.00-146.00 sec   119 KBytes   973 Kbits/sec  0.250 ms  1371/1455 (94%)  
[  6] 146.00-147.00 sec   120 KBytes   985 Kbits/sec  1.077 ms  1387/1472 (94%)  
[  6] 147.00-148.00 sec   120 KBytes   985 Kbits/sec  1.343 ms  1389/1474 (94%)  
[  6] 148.00-149.00 sec   120 KBytes   985 Kbits/sec  0.449 ms  1388/1473 (94%)  
[  6] 149.00-150.00 sec   119 KBytes   973 Kbits/sec  0.223 ms  1371/1455 (94%)  
[  6] 150.00-151.00 sec   120 KBytes   985 Kbits/sec  0.639 ms  1390/1475 (94%)  
[  6] 151.00-152.00 sec   120 KBytes   985 Kbits/sec  0.424 ms  1388/1473 (94%)  
[  6] 152.00-153.00 sec   119 KBytes   973 Kbits/sec  0.405 ms  1370/1454 (94%)  
[  6] 153.00-154.00 sec   120 KBytes   985 Kbits/sec  1.264 ms  1388/1473 (94%)  
[  6] 154.00-155.00 sec   120 KBytes   985 Kbits/sec  0.320 ms  1389/1474 (94%)  
[  6] 155.00-156.00 sec   119 KBytes   973 Kbits/sec  0.300 ms  1372/1456 (94%)  
[  6] 156.00-157.00 sec   120 KBytes   984 Kbits/sec  0.502 ms  1388/1473 (94%)  
[  6] 157.00-158.00 sec   120 KBytes   985 Kbits/sec  0.226 ms  1385/1470 (94%)  
[  6] 158.00-159.00 sec   119 KBytes   973 Kbits/sec  0.954 ms  1374/1458 (94%)  
[  6] 159.00-160.00 sec   120 KBytes   985 Kbits/sec  0.225 ms  1387/1472 (94%)  
[  6] 160.00-161.00 sec   120 KBytes   984 Kbits/sec  0.387 ms  1388/1473 (94%)  
[  6] 161.00-162.00 sec   120 KBytes   985 Kbits/sec  0.495 ms  1389/1474 (94%)  
[  6] 162.00-163.00 sec   119 KBytes   972 Kbits/sec  0.174 ms  1370/1454 (94%)  
[  6] 163.00-164.00 sec   120 KBytes   985 Kbits/sec  1.171 ms  1390/1475 (94%)  
[  6] 164.00-165.00 sec   119 KBytes   973 Kbits/sec  0.200 ms  1370/1454 (94%)  
[  6] 165.00-166.00 sec   120 KBytes   985 Kbits/sec  0.155 ms  1389/1474 (94%)  
[  6] 166.00-167.00 sec   120 KBytes   985 Kbits/sec  0.869 ms  1388/1473 (94%)  
[  6] 167.00-168.00 sec   120 KBytes   985 Kbits/sec  0.205 ms  1387/1472 (94%)  
[  6] 168.00-169.00 sec   119 KBytes   973 Kbits/sec  0.968 ms  1372/1456 (94%)  
[  6] 169.00-170.00 sec   120 KBytes   984 Kbits/sec  0.233 ms  1388/1473 (94%)  
[  6] 170.00-171.00 sec   120 KBytes   984 Kbits/sec  0.483 ms  1389/1474 (94%)  
[  6] 171.00-172.00 sec  96.2 KBytes   788 Kbits/sec  1.756 ms  1227/1295 (95%)  
[  6] 172.00-173.00 sec  79.2 KBytes   649 Kbits/sec  0.175 ms  1283/1339 (96%)  
[  6] 173.00-174.00 sec  83.4 KBytes   683 Kbits/sec  0.692 ms  1452/1511 (96%)  
[  6] 174.00-175.00 sec  77.8 KBytes   637 Kbits/sec  0.311 ms  1383/1438 (96%)  
[  6] 175.00-176.00 sec  62.2 KBytes   510 Kbits/sec  0.192 ms  939/983 (96%)  
[  6] 176.00-177.00 sec  82.0 KBytes   671 Kbits/sec  0.390 ms  1710/1768 (97%)  
[  6] 177.00-178.00 sec  82.0 KBytes   673 Kbits/sec  0.338 ms  1387/1445 (96%)  
[  6] 178.00-179.00 sec  39.6 KBytes   324 Kbits/sec  0.194 ms  942/970 (97%)  
[  6] 179.00-180.00 sec   103 KBytes   847 Kbits/sec  0.740 ms  2069/2142 (97%)  
[  6] 180.00-181.00 sec  76.4 KBytes   626 Kbits/sec  0.194 ms  1447/1501 (96%)  
[  6] 181.00-182.00 sec  77.8 KBytes   637 Kbits/sec  1.490 ms  1377/1432 (96%)  
[  6] 182.00-183.00 sec  0.00 Bytes  0.00 bits/sec  1.490 ms  0/0 (0%)  
[  6] 183.00-184.00 sec  0.00 Bytes  0.00 bits/sec  1.490 ms  0/0 (0%)  
[  6] 184.00-185.00 sec  0.00 Bytes  0.00 bits/sec  1.490 ms  0/0 (0%)  
[  6] 185.00-186.00 sec  82.0 KBytes   672 Kbits/sec  0.248 ms  1203/1261 (95%)  
[  6] 186.00-187.00 sec   120 KBytes   985 Kbits/sec  0.371 ms  2492/2577 (97%)  
[  6] 187.00-188.00 sec   119 KBytes   973 Kbits/sec  0.176 ms  5188/5272 (98%)  
[  6] 188.00-189.00 sec   120 KBytes   985 Kbits/sec  2.385 ms  1382/1467 (94%)  
[  6] 189.00-190.00 sec   116 KBytes   950 Kbits/sec  0.281 ms  1389/1471 (94%)  
[  6] 190.00-191.00 sec   120 KBytes   984 Kbits/sec  0.217 ms  1388/1473 (94%)  
[  6] 191.00-192.00 sec   120 KBytes   984 Kbits/sec  0.379 ms  1386/1471 (94%)  
[  6] 192.00-193.00 sec   119 KBytes   974 Kbits/sec  0.304 ms  1372/1456 (94%)  
[  6] 193.00-194.00 sec   120 KBytes   984 Kbits/sec  0.921 ms  1387/1472 (94%)  
[  6] 194.00-195.00 sec   120 KBytes   985 Kbits/sec  0.290 ms  1389/1474 (94%)  
[  6] 195.00-196.00 sec   120 KBytes   984 Kbits/sec  0.198 ms  1388/1473 (94%)  
[  6] 196.00-197.00 sec   119 KBytes   973 Kbits/sec  0.435 ms  1372/1456 (94%)  
[  6] 197.00-198.00 sec   120 KBytes   985 Kbits/sec  0.177 ms  1387/1472 (94%)  
[  6] 198.00-199.00 sec   120 KBytes   985 Kbits/sec  0.808 ms  1388/1473 (94%)  
[  6] 199.00-200.00 sec   119 KBytes   972 Kbits/sec  0.180 ms  1372/1456 (94%)  
[  6] 200.00-201.00 sec   120 KBytes   985 Kbits/sec  0.179 ms  1389/1474 (94%)  
[  6] 201.00-202.00 sec   120 KBytes   984 Kbits/sec  0.864 ms  1388/1473 (94%)  
[  6] 202.00-203.00 sec   119 KBytes   974 Kbits/sec  0.188 ms  1371/1455 (94%)  
[  6] 203.00-204.00 sec   120 KBytes   985 Kbits/sec  0.458 ms  1382/1467 (94%)  
[  6] 204.00-205.00 sec   120 KBytes   985 Kbits/sec  0.359 ms  1394/1479 (94%)  
[  6] 205.00-206.00 sec   119 KBytes   973 Kbits/sec  0.376 ms  1372/1456 (94%)  
[  6] 206.00-207.00 sec   120 KBytes   984 Kbits/sec  0.854 ms  1383/1468 (94%)  
[  6] 207.00-208.00 sec   120 KBytes   985 Kbits/sec  0.255 ms  1393/1478 (94%)  
[  6] 208.00-209.00 sec   119 KBytes   973 Kbits/sec  1.019 ms  1371/1455 (94%)  
[  6] 209.00-210.00 sec   120 KBytes   985 Kbits/sec  0.216 ms  1389/1474 (94%)  
[  6] 210.00-211.00 sec   120 KBytes   984 Kbits/sec  0.188 ms  1386/1471 (94%)  
[  6] 211.00-212.00 sec   120 KBytes   985 Kbits/sec  0.364 ms  1389/1474 (94%)  
[  6] 212.00-213.00 sec   119 KBytes   972 Kbits/sec  0.231 ms  1372/1456 (94%)  
[  6] 213.00-214.00 sec   120 KBytes   986 Kbits/sec  0.687 ms  1386/1471 (94%)  
[  6] 214.00-215.00 sec   120 KBytes   984 Kbits/sec  0.215 ms  1390/1475 (94%)  
[  6] 215.00-216.00 sec   119 KBytes   974 Kbits/sec  0.175 ms  1372/1456 (94%)  
[  6] 216.00-217.00 sec   120 KBytes   984 Kbits/sec  0.583 ms  1386/1471 (94%)  
[  6] 217.00-218.00 sec   120 KBytes   984 Kbits/sec  0.147 ms  1390/1475 (94%)  
[  6] 218.00-219.00 sec   119 KBytes   974 Kbits/sec  1.349 ms  1359/1443 (94%)  
[  6] 219.00-220.00 sec   120 KBytes   985 Kbits/sec  0.239 ms  1399/1484 (94%)  
[  6] 220.00-221.00 sec   120 KBytes   985 Kbits/sec  0.275 ms  1390/1475 (94%)  
[  6] 221.00-222.00 sec   119 KBytes   973 Kbits/sec  0.593 ms  1371/1455 (94%)  
[  6] 222.00-223.00 sec   120 KBytes   984 Kbits/sec  0.193 ms  1388/1473 (94%)  
[  6] 223.00-224.00 sec   120 KBytes   985 Kbits/sec  2.217 ms  1383/1468 (94%)  
[  6] 224.00-225.00 sec   119 KBytes   973 Kbits/sec  0.206 ms  1375/1459 (94%)  
[  6] 225.00-226.00 sec   120 KBytes   985 Kbits/sec  0.094 ms  1388/1473 (94%)  
[  6] 226.00-227.00 sec   120 KBytes   985 Kbits/sec  0.415 ms  1389/1474 (94%)  
[  6] 227.00-228.00 sec   119 KBytes   973 Kbits/sec  0.171 ms  1371/1455 (94%)  
[  6] 228.00-229.00 sec   120 KBytes   984 Kbits/sec  2.569 ms  1388/1473 (94%)  
[  6] 229.00-230.00 sec   120 KBytes   985 Kbits/sec  0.242 ms  1387/1472 (94%)  
[  6] 230.00-231.00 sec   120 KBytes   984 Kbits/sec  0.193 ms  1390/1475 (94%)  
[  6] 231.00-232.00 sec   119 KBytes   973 Kbits/sec  0.586 ms  1370/1454 (94%)  
[  6] 232.00-233.00 sec   120 KBytes   985 Kbits/sec  0.278 ms  1389/1474 (94%)  
[  6] 233.00-234.00 sec   120 KBytes   984 Kbits/sec  0.678 ms  1387/1472 (94%)  
[  6] 234.00-235.00 sec   119 KBytes   973 Kbits/sec  0.230 ms  1372/1456 (94%)  
[  6] 235.00-236.00 sec   120 KBytes   985 Kbits/sec  0.168 ms  1387/1472 (94%)  
[  6] 236.00-237.00 sec   120 KBytes   985 Kbits/sec  0.397 ms  1388/1473 (94%)  
[  6] 237.00-238.00 sec   119 KBytes   973 Kbits/sec  0.257 ms  1373/1457 (94%)  
[  6] 238.00-239.00 sec   120 KBytes   985 Kbits/sec  0.903 ms  1384/1469 (94%)  
[  6] 239.00-240.00 sec   120 KBytes   985 Kbits/sec  0.246 ms  1393/1478 (94%)  
[  6] 240.00-241.00 sec   119 KBytes   973 Kbits/sec  0.099 ms  1371/1455 (94%)  
[  6] 241.00-242.00 sec   120 KBytes   985 Kbits/sec  0.944 ms  1388/1473 (94%)  
[  6] 242.00-243.00 sec   120 KBytes   984 Kbits/sec  0.190 ms  1386/1471 (94%)  
[  6] 243.00-244.00 sec   119 KBytes   974 Kbits/sec  1.627 ms  1372/1456 (94%)  
[  6] 244.00-245.00 sec   120 KBytes   985 Kbits/sec  0.314 ms  1390/1475 (94%)  
[  6] 245.00-246.00 sec   120 KBytes   984 Kbits/sec  0.178 ms  1387/1472 (94%)  
[  6] 246.00-247.00 sec   119 KBytes   973 Kbits/sec  0.786 ms  1373/1457 (94%)  
[  6] 247.00-248.00 sec   120 KBytes   985 Kbits/sec  0.723 ms  1385/1470 (94%)  
[  6] 248.00-249.00 sec   120 KBytes   984 Kbits/sec  0.845 ms  1388/1473 (94%)  
[  6] 249.00-250.00 sec   120 KBytes   986 Kbits/sec  0.221 ms  1390/1475 (94%)  
[  6] 250.00-251.00 sec   119 KBytes   973 Kbits/sec  0.372 ms  1372/1456 (94%)  
[  6] 251.00-252.00 sec   120 KBytes   985 Kbits/sec  0.223 ms  1386/1471 (94%)  
[  6] 252.00-253.00 sec   120 KBytes   985 Kbits/sec  0.140 ms  1389/1474 (94%)  
[  6] 253.00-254.00 sec   119 KBytes   973 Kbits/sec  2.133 ms  1371/1455 (94%)  
[  6] 254.00-255.00 sec   120 KBytes   985 Kbits/sec  0.190 ms  1389/1474 (94%)  
[  6] 255.00-256.00 sec   120 KBytes   984 Kbits/sec  0.470 ms  1388/1473 (94%)  
[  6] 256.00-257.00 sec   119 KBytes   973 Kbits/sec  0.515 ms  1371/1455 (94%)  
[  6] 257.00-258.00 sec   120 KBytes   985 Kbits/sec  0.297 ms  1388/1473 (94%)  
[  6] 258.00-259.00 sec   120 KBytes   984 Kbits/sec  0.600 ms  1387/1472 (94%)  
[  6] 259.00-260.00 sec   119 KBytes   973 Kbits/sec  0.253 ms  1373/1457 (94%)  
[  6] 260.00-261.00 sec   120 KBytes   985 Kbits/sec  0.179 ms  1384/1469 (94%)  
[  6] 261.00-262.00 sec   120 KBytes   985 Kbits/sec  0.509 ms  1391/1476 (94%)  
[  6] 262.00-263.00 sec   120 KBytes   985 Kbits/sec  0.219 ms  1389/1474 (94%)  
[  6] 263.00-264.00 sec   119 KBytes   973 Kbits/sec  1.046 ms  1371/1455 (94%)  
[  6] 264.00-265.00 sec   120 KBytes   984 Kbits/sec  0.158 ms  1389/1474 (94%)  
[  6] 265.00-266.00 sec   120 KBytes   985 Kbits/sec  0.144 ms  1386/1471 (94%)  
[  6] 266.00-267.00 sec   119 KBytes   972 Kbits/sec  0.692 ms  1372/1456 (94%)  
[  6] 267.00-268.00 sec   120 KBytes   985 Kbits/sec  0.214 ms  1389/1474 (94%)  
[  6] 268.00-269.00 sec   120 KBytes   981 Kbits/sec  0.443 ms  1387/1472 (94%)  
[  6] 269.00-270.00 sec  36.8 KBytes   302 Kbits/sec  1.703 ms  419/445 (94%)  
[  6] 270.00-271.00 sec  0.00 Bytes  0.00 bits/sec  1.703 ms  0/0 (0%)  
[  6] 271.00-272.00 sec   117 KBytes   962 Kbits/sec  0.918 ms  2574/2657 (97%)  
[  6] 272.00-273.00 sec   116 KBytes   950 Kbits/sec  0.218 ms  2501/2583 (97%)  
[  6] 273.00-274.00 sec  19.8 KBytes   162 Kbits/sec  0.404 ms  387/401 (97%)  
[  6] 274.00-275.00 sec  0.00 Bytes  0.00 bits/sec  0.404 ms  0/0 (0%)  
[  6] 275.00-276.00 sec  39.6 KBytes   325 Kbits/sec  0.253 ms  512/540 (95%)  
[  6] 276.00-277.00 sec   120 KBytes   984 Kbits/sec  0.422 ms  2485/2570 (97%)  
[  6] 277.00-278.00 sec   119 KBytes   974 Kbits/sec  0.200 ms  2793/2877 (97%)  
[  6] 278.00-279.00 sec   102 KBytes   834 Kbits/sec  0.180 ms  2293/2365 (97%)  
[  6] 279.00-280.00 sec  72.1 KBytes   590 Kbits/sec  0.853 ms  1174/1225 (96%)  
[  6] 280.00-281.00 sec  82.0 KBytes   672 Kbits/sec  0.323 ms  1435/1493 (96%)  
[  6] 281.00-282.00 sec  66.5 KBytes   544 Kbits/sec  1.263 ms  1214/1261 (96%)  
[  6] 282.00-283.00 sec   105 KBytes   857 Kbits/sec  0.160 ms  1923/1997 (96%)  
[  6] 283.00-284.00 sec  60.8 KBytes   498 Kbits/sec  0.226 ms  1121/1164 (96%)  
[  6] 284.00-285.00 sec  76.4 KBytes   626 Kbits/sec  0.474 ms  1666/1720 (97%)  
[  6] 285.00-286.00 sec  52.3 KBytes   429 Kbits/sec  0.192 ms  812/849 (96%)  
